production_id,date,mine_id,zone_id,planned_tonnes,actual_tonnes,ore_grade_pct,operating_hours,downtime_hours,rainfall_mm,target_tonnes
PROD-13274,2026-03-03,MINE-03,MINE-03-ZONE-D,240.0,239.3,43.41,15.2,0.8,0.5,260.0
PROD-13275,2026-03-03,MINE-03,MINE-03-ZONE-E,240.0,199.3,41.03,12.9,3.1,0.5,260.0
PROD-13276,2026-03-03,MINE-04,MINE-04-ZONE-A,240.0,191.1,41.52,11.8,4.2,0.5,260.0
PROD-13277,2026-03-03,MINE-04,MINE-04-ZONE-B,240.0,172.2,38.43,12.1,3.9,0.5,260.0
PROD-13278,2026-03-03,MINE-04,MINE-04-ZONE-C,240.0,199.9,41.0,13.7,2.3,0.5,260.0
PROD-13279,2026-03-03,MINE-04,MINE-04-ZONE-D,240.0,191.0,39.22,12.2,3.8,0.5,260.0
PROD-13280,2026-03-03,MINE-04,MINE-04-ZONE-E,240.0,189.7,37.25,12.5,3.5,0.5,260.0
PROD-13281,2026-03-04,MINE-01,MINE-01-ZONE-A,244.0,184.9,38.45,12.0,4.0,2.9,260.0
PROD-13282,2026-03-04,MINE-01,MINE-01-ZONE-B,244.0,170.7,39.67,12.0,4.0,2.9,260.0
PROD-13283,2026-03-04,MINE-01,MINE-01-ZONE-C,244.0,224.5,35.2,14.3,1.7,2.9,260.0
PROD-13284,2026-03-04,MINE-01,MINE-01-ZONE-D,244.0,202.4,36.94,13.8,2.2,2.9,260.0
PROD-13285,2026-03-04,MINE-01,MINE-01-ZONE-E,244.0,214.9,32.3,13.6,2.4,2.9,260.0
PROD-13286,2026-03-04,MINE-02,MINE-02-ZONE-A,244.0,180.4,41.27,12.5,3.5,3.8,260.0
PROD-13287,2026-03-04,MINE-02,MINE-02-ZONE-B,244.0,187.8,35.58,12.6,3.4,3.8,260.0
PROD-13288,2026-03-04,MINE-02,MINE-02-ZONE-C,244.0,230.1,43.25,15.4,0.6,3.8,260.0
PROD-13289,2026-03-04,MINE-02,MINE-02-ZONE-D,244.0,195.4,41.1,13.0,3.0,3.8,260.0
PROD-13290,2026-03-04,MINE-02,MINE-02-ZONE-E,244.0,194.8,33.43,13.5,2.5,3.8,260.0
PROD-13291,2026-03-04,MINE-03,MINE-03-ZONE-A,244.0,201.2,37.44,13.2,2.8,0.1,260.0
PROD-13292,2026-03-04,MINE-03,MINE-03-ZONE-B,244.0,182.9,40.44,11.8,4.2,0.1,260.0
PROD-13293,2026-03-04,MINE-03,MINE-03-ZONE-C,244.0,225.3,33.25,14.9,1.1,0.1,260.0
PROD-13294,2026-03-04,MINE-03,MINE-03-ZONE-D,244.0,213.7,40.92,13.9,2.1,0.1,260.0
PROD-13295,2026-03-04,MINE-03,MINE-03-ZONE-E,244.0,182.7,41.96,12.7,3.3,0.1,260.0
PROD-13296,2026-03-04,MINE-04,MINE-04-ZONE-A,244.0,211.5,40.46,14.2,1.8,1.7,260.0
PROD-13297,2026-03-04,MINE-04,MINE-04-ZONE-B,244.0,206.9,41.86,14.3,1.7,1.7,260.0
PROD-13298,2026-03-04,MINE-04,MINE-04-ZONE-C,244.0,215.5,36.51,14.6,1.4,1.7,260.0
PROD-13299,2026-03-04,MINE-04,MINE-04-ZONE-D,244.0,170.7,38.6,11.5,4.5,1.7,260.0
PROD-13300,2026-03-04,MINE-04,MINE-04-ZONE-E,244.0,189.9,34.97,13.0,3.0,1.7,260.0
PROD-13301,2026-03-05,MINE-01,MINE-01-ZONE-A,288.0,244.3,43.36,13.8,2.2,1.1,260.0
PROD-13302,2026-03-05,MINE-01,MINE-01-ZONE-B,288.0,207.5,41.54,11.9,4.1,1.1,260.0
PROD-13303,2026-03-05,MINE-01,MINE-01-ZONE-C,288.0,223.4,36.67,12.1,3.9,1.1,260.0
PROD-13304,2026-03-05,MINE-01,MINE-01-ZONE-D,288.0,221.4,39.59,12.6,3.4,1.1,260.0
PROD-13305,2026-03-05,MINE-01,MINE-01-ZONE-E,288.0,246.5,32.99,14.1,1.9,1.1,260.0
PROD-13306,2026-03-05,MINE-02,MINE-02-ZONE-A,288.0,225.0,43.18,13.0,3.0,2.9,260.0
PROD-13307,2026-03-05,MINE-02,MINE-02-ZONE-B,288.0,199.0,32.76,11.8,4.2,2.9,260.0
PROD-13308,2026-03-05,MINE-02,MINE-02-ZONE-C,288.0,262.0,33.94,15.5,0.5,2.9,260.0
PROD-13309,2026-03-05,MINE-02,MINE-02-ZONE-D,288.0,264.5,33.13,14.8,1.2,2.9,260.0
PROD-13310,2026-03-05,MINE-02,MINE-02-ZONE-E,288.0,222.7,42.01,13.2,2.8,2.9,260.0
PROD-13311,2026-03-05,MINE-03,MINE-03-ZONE-A,288.0,273.3,34.74,14.4,1.6,1.1,260.0
PROD-13312,2026-03-05,MINE-03,MINE-03-ZONE-B,288.0,232.6,40.01,12.4,3.6,1.1,260.0
PROD-13313,2026-03-05,MINE-03,MINE-03-ZONE-C,288.0,262.8,40.46,14.0,2.0,1.1,260.0
PROD-13314,2026-03-05,MINE-03,MINE-03-ZONE-D,288.0,262.0,40.33,14.5,1.5,1.1,260.0
PROD-13315,2026-03-05,MINE-03,MINE-03-ZONE-E,288.0,214.3,40.83,12.3,3.7,1.1,260.0
PROD-13316,2026-03-05,MINE-04,MINE-04-ZONE-A,288.0,277.8,42.31,15.0,1.0,1.9,260.0
PROD-13317,2026-03-05,MINE-04,MINE-04-ZONE-B,288.0,233.5,39.64,13.4,2.6,1.9,260.0
PROD-13318,2026-03-05,MINE-04,MINE-04-ZONE-C,288.0,250.6,43.21,14.5,1.5,1.9,260.0
PROD-13319,2026-03-05,MINE-04,MINE-04-ZONE-D,288.0,217.9,42.23,12.3,3.7,1.9,260.0
PROD-13320,2026-03-05,MINE-04,MINE-04-ZONE-E,288.0,265.3,32.35,14.1,1.9,1.9,260.0
PROD-13321,2026-03-06,MINE-01,MINE-01-ZONE-A,292.0,230.8,40.48,12.6,3.4,2.4,260.0
PROD-13322,2026-03-06,MINE-01,MINE-01-ZONE-B,292.0,269.9,34.26,14.8,1.2,2.4,260.0
PROD-13323,2026-03-06,MINE-01,MINE-01-ZONE-C,292.0,252.5,39.2,14.0,2.0,2.4,260.0
PROD-13324,2026-03-06,MINE-01,MINE-01-ZONE-D,292.0,251.1,37.23,14.0,2.0,2.4,260.0
PROD-13325,2026-03-06,MINE-01,MINE-01-ZONE-E,292.0,264.6,35.76,15.2,0.8,2.4,260.0
PROD-13326,2026-03-06,MINE-02,MINE-02-ZONE-A,292.0,245.4,34.09,13.9,2.1,0.6,260.0
PROD-13327,2026-03-06,MINE-02,MINE-02-ZONE-B,292.0,199.1,41.52,11.7,4.3,0.6,260.0
PROD-13328,2026-03-06,MINE-02,MINE-02-ZONE-C,292.0,209.4,40.39,12.1,3.9,0.6,260.0
PROD-13329,2026-03-06,MINE-02,MINE-02-ZONE-D,292.0,269.4,38.53,14.6,1.4,0.6,260.0
PROD-13330,2026-03-06,MINE-02,MINE-02-ZONE-E,292.0,291.6,40.7,15.2,0.8,0.6,260.0
PROD-13331,2026-03-06,MINE-03,MINE-03-ZONE-A,292.0,212.8,42.69,11.6,4.4,0.8,260.0
PROD-13332,2026-03-06,MINE-03,MINE-03-ZONE-B,292.0,249.3,32.19,13.5,2.5,0.8,260.0
PROD-13333,2026-03-06,MINE-03,MINE-03-ZONE-C,292.0,246.2,32.87,13.6,2.4,0.8,260.0
PROD-13334,2026-03-06,MINE-03,MINE-03-ZONE-D,292.0,265.4,41.77,14.9,1.1,0.8,260.0
PROD-13335,2026-03-06,MINE-03,MINE-03-ZONE-E,292.0,266.9,39.4,15.0,1.0,0.8,260.0
PROD-13336,2026-03-06,MINE-04,MINE-04-ZONE-A,292.0,273.8,36.21,14.7,1.3,3.5,260.0
PROD-13337,2026-03-06,MINE-04,MINE-04-ZONE-B,292.0,257.9,42.9,13.7,2.3,3.5,260.0
PROD-13338,2026-03-06,MINE-04,MINE-04-ZONE-C,292.0,243.4,42.42,13.8,2.2,3.5,260.0
PROD-13339,2026-03-06,MINE-04,MINE-04-ZONE-D,292.0,239.4,38.6,14.0,2.0,3.5,260.0
PROD-13340,2026-03-06,MINE-04,MINE-04-ZONE-E,292.0,269.4,36.56,14.5,1.5,3.5,260.0
PROD-13341,2026-03-07,MINE-01,MINE-01-ZONE-A,296.0,280.4,41.01,15.2,0.8,3.9,260.0
PROD-13342,2026-03-07,MINE-01,MINE-01-ZONE-B,296.0,234.7,42.72,12.6,3.4,3.9,260.0
PROD-13343,2026-03-07,MINE-01,MINE-01-ZONE-C,296.0,233.4,41.1,13.0,3.0,3.9,260.0
PROD-13344,2026-03-07,MINE-01,MINE-01-ZONE-D,296.0,235.4,37.26,12.9,3.1,3.9,260.0
PROD-13345,2026-03-07,MINE-01,MINE-01-ZONE-E,296.0,214.1,33.11,12.1,3.9,3.9,260.0
PROD-13346,2026-03-07,MINE-02,MINE-02-ZONE-A,296.0,226.9,43.13,13.1,2.9,1.7,260.0
PROD-13347,2026-03-07,MINE-02,MINE-02-ZONE-B,296.0,226.1,38.57,11.6,4.4,1.7,260.0
PROD-13348,2026-03-07,MINE-02,MINE-02-ZONE-C,296.0,275.7,41.62,15.5,0.5,1.7,260.0
PROD-13349,2026-03-07,MINE-02,MINE-02-ZONE-D,296.0,266.4,43.75,14.1,1.9,1.7,260.0
PROD-13350,2026-03-07,MINE-02,MINE-02-ZONE-E,296.0,233.0,35.25,12.2,3.8,1.7,260.0
PROD-13351,2026-03-07,MINE-03,MINE-03-ZONE-A,296.0,267.0,42.5,14.3,1.7,3.8,260.0
PROD-13352,2026-03-07,MINE-03,MINE-03-ZONE-B,296.0,243.4,38.4,13.9,2.1,3.8,260.0
PROD-13353,2026-03-07,MINE-03,MINE-03-ZONE-C,296.0,247.3,35.61,13.4,2.6,3.8,260.0
PROD-13354,2026-03-07,MINE-03,MINE-03-ZONE-D,296.0,242.3,32.79,12.5,3.5,3.8,260.0
PROD-13355,2026-03-07,MINE-03,MINE-03-ZONE-E,296.0,209.1,40.77,11.8,4.2,3.8,260.0
PROD-13356,2026-03-07,MINE-04,MINE-04-ZONE-A,296.0,230.7,37.79,12.7,3.3,0.7,260.0
PROD-13357,2026-03-07,MINE-04,MINE-04-ZONE-B,296.0,234.6,36.29,13.2,2.8,0.7,260.0
PROD-13358,2026-03-07,MINE-04,MINE-04-ZONE-C,296.0,282.8,39.06,15.0,1.0,0.7,260.0
PROD-13359,2026-03-07,MINE-04,MINE-04-ZONE-D,296.0,246.4,41.89,13.4,2.6,0.7,260.0
PROD-13360,2026-03-07,MINE-04,MINE-04-ZONE-E,296.0,258.6,40.26,14.6,1.4,0.7,260.0
PROD-13361,2026-03-08,MINE-01,MINE-01-ZONE-A,216.0,194.9,35.42,14.3,1.7,1.1,260.0
PROD-13362,2026-03-08,MINE-01,MINE-01-ZONE-B,216.0,188.9,37.1,13.7,2.3,1.1,260.0
PROD-13363,2026-03-08,MINE-01,MINE-01-ZONE-C,216.0,166.9,38.34,13.4,2.6,1.1,260.0
PROD-13364,2026-03-08,MINE-01,MINE-01-ZONE-D,216.0,174.9,33.2,14.0,2.0,1.1,260.0
PROD-13365,2026-03-08,MINE-01,MINE-01-ZONE-E,216.0,170.3,34.92,12.7,3.3,1.1,260.0
PROD-13366,2026-03-08,MINE-02,MINE-02-ZONE-A,216.0,194.9,35.89,14.3,1.7,1.0,260.0
PROD-13367,2026-03-08,MINE-02,MINE-02-ZONE-B,216.0,150.0,37.2,11.7,4.3,1.0,260.0
PROD-13368,2026-03-08,MINE-02,MINE-02-ZONE-C,216.0,170.5,33.25,13.4,2.6,1.0,260.0
PROD-13369,2026-03-08,MINE-02,MINE-02-ZONE-D,216.0,165.1,38.58,12.3,3.7,1.0,260.0
PROD-13370,2026-03-08,MINE-02,MINE-02-ZONE-E,216.0,166.9,39.38,13.3,2.7,1.0,260.0
PROD-13371,2026-03-08,MINE-03,MINE-03-ZONE-A,216.0,186.9,37.08,13.9,2.1,2.7,260.0
PROD-13372,2026-03-08,MINE-03,MINE-03-ZONE-B,216.0,208.7,42.07,15.0,1.0,2.7,260.0
PROD-13373,2026-03-08,MINE-03,MINE-03-ZONE-C,216.0,187.6,42.05,13.9,2.1,2.7,260.0
PROD-13374,2026-03-08,MINE-03,MINE-03-ZONE-D,216.0,197.4,38.94,14.9,1.1,2.7,260.0
PROD-13375,2026-03-08,MINE-03,MINE-03-ZONE-E,216.0,209.6,40.66,14.7,1.3,2.7,260.0
PROD-13376,2026-03-08,MINE-04,MINE-04-ZONE-A,216.0,181.1,40.48,14.0,2.0,1.4,260.0
PROD-13377,2026-03-08,MINE-04,MINE-04-ZONE-B,216.0,194.7,32.63,14.7,1.3,1.4,260.0
PROD-13378,2026-03-08,MINE-04,MINE-04-ZONE-C,216.0,188.2,38.03,14.7,1.3,1.4,260.0
PROD-13379,2026-03-08,MINE-04,MINE-04-ZONE-D,216.0,175.6,40.3,12.0,4.0,1.4,260.0
PROD-13380,2026-03-08,MINE-04,MINE-04-ZONE-E,216.0,196.8,40.1,14.2,1.8,1.4,260.0
PROD-13381,2026-03-09,MINE-01,MINE-01-ZONE-A,220.0,150.2,35.46,11.8,4.2,2.4,260.0
PROD-13382,2026-03-09,MINE-01,MINE-01-ZONE-B,220.0,199.8,33.84,15.1,0.9,2.4,260.0
PROD-13383,2026-03-09,MINE-01,MINE-01-ZONE-C,220.0,189.2,33.24,13.9,2.1,2.4,260.0
PROD-13384,2026-03-09,MINE-01,MINE-01-ZONE-D,220.0,202.1,39.07,15.2,0.8,2.4,260.0
PROD-13385,2026-03-09,MINE-01,MINE-01-ZONE-E,220.0,191.3,42.32,14.9,1.1,2.4,260.0
PROD-13386,2026-03-09,MINE-02,MINE-02-ZONE-A,220.0,182.1,42.19,13.8,2.2,0.3,260.0
PROD-13387,2026-03-09,MINE-02,MINE-02-ZONE-B,220.0,172.9,42.23,13.4,2.6,0.3,260.0
PROD-13388,2026-03-09,MINE-02,MINE-02-ZONE-C,220.0,183.8,35.83,14.4,1.6,0.3,260.0
PROD-13389,2026-03-09,MINE-02,MINE-02-ZONE-D,220.0,167.5,34.21,12.0,4.0,0.3,260.0
PROD-13390,2026-03-09,MINE-02,MINE-02-ZONE-E,220.0,199.5,33.68,14.8,1.2,0.3,260.0
PROD-13391,2026-03-09,MINE-03,MINE-03-ZONE-A,220.0,225.4,40.87,15.4,0.6,0.2,260.0
PROD-13392,2026-03-09,MINE-03,MINE-03-ZONE-B,220.0,182.3,33.37,12.5,3.5,0.2,260.0
PROD-13393,2026-03-09,MINE-03,MINE-03-ZONE-C,220.0,203.0,34.51,14.7,1.3,0.2,260.0
PROD-13394,2026-03-09,MINE-03,MINE-03-ZONE-D,220.0,172.2,39.7,13.2,2.8,0.2,260.0
PROD-13395,2026-03-09,MINE-03,MINE-03-ZONE-E,220.0,192.9,43.46,14.0,2.0,0.2,260.0
PROD-13396,2026-03-09,MINE-04,MINE-04-ZONE-A,220.0,197.2,34.92,15.0,1.0,0.8,260.0
PROD-13397,2026-03-09,MINE-04,MINE-04-ZONE-B,220.0,174.8,42.32,13.1,2.9,0.8,260.0
PROD-13398,2026-03-09,MINE-04,MINE-04-ZONE-C,220.0,170.6,34.6,12.8,3.2,0.8,260.0
PROD-13399,2026-03-09,MINE-04,MINE-04-ZONE-D,220.0,200.0,41.27,14.8,1.2,0.8,260.0
PROD-13400,2026-03-09,MINE-04,MINE-04-ZONE-E,220.0,194.4,41.52,14.3,1.7,0.8,260.0
PROD-13401,2026-03-10,MINE-01,MINE-01-ZONE-A,264.0,244.9,37.16,14.8,1.2,2.5,260.0
PROD-13402,2026-03-10,MINE-01,MINE-01-ZONE-B,264.0,230.9,32.65,14.7,1.3,2.5,260.0
PROD-13403,2026-03-10,MINE-01,MINE-01-ZONE-C,264.0,215.0,34.97,12.3,3.7,2.5,260.0
PROD-13404,2026-03-10,MINE-01,MINE-01-ZONE-D,264.0,208.8,37.68,12.5,3.5,2.5,260.0
PROD-13405,2026-03-10,MINE-01,MINE-01-ZONE-E,264.0,204.5,35.32,11.9,4.1,2.5,260.0
PROD-13406,2026-03-10,MINE-02,MINE-02-ZONE-A,264.0,220.5,36.33,13.2,2.8,2.1,260.0
PROD-13407,2026-03-10,MINE-02,MINE-02-ZONE-B,264.0,223.1,36.27,13.0,3.0,2.1,260.0
PROD-13408,2026-03-10,MINE-02,MINE-02-ZONE-C,264.0,187.8,40.26,12.2,3.8,2.1,260.0
PROD-13409,2026-03-10,MINE-02,MINE-02-ZONE-D,264.0,203.0,36.85,11.5,4.5,2.1,260.0
PROD-13410,2026-03-10,MINE-02,MINE-02-ZONE-E,264.0,201.9,32.8,12.2,3.8,2.1,260.0
PROD-13411,2026-03-10,MINE-03,MINE-03-ZONE-A,264.0,232.8,43.53,13.5,2.5,2.8,260.0
PROD-13412,2026-03-10,MINE-03,MINE-03-ZONE-B,264.0,221.4,39.67,14.0,2.0,2.8,260.0
PROD-13413,2026-03-10,MINE-03,MINE-03-ZONE-C,264.0,262.8,37.0,15.3,0.7,2.8,260.0
PROD-13414,2026-03-10,MINE-03,MINE-03-ZONE-D,264.0,246.2,43.91,15.1,0.9,2.8,260.0
PROD-13415,2026-03-10,MINE-03,MINE-03-ZONE-E,264.0,236.0,38.98,14.6,1.4,2.8,260.0
PROD-13416,2026-03-10,MINE-04,MINE-04-ZONE-A,264.0,223.1,37.3,14.0,2.0,2.2,260.0
PROD-13417,2026-03-10,MINE-04,MINE-04-ZONE-B,264.0,181.6,41.18,11.5,4.5,2.2,260.0
PROD-13418,2026-03-10,MINE-04,MINE-04-ZONE-C,264.0,220.7,34.8,13.8,2.2,2.2,260.0
PROD-13419,2026-03-10,MINE-04,MINE-04-ZONE-D,264.0,243.4,40.27,14.7,1.3,2.2,260.0
PROD-13420,2026-03-10,MINE-04,MINE-04-ZONE-E,264.0,182.2,39.61,11.8,4.2,2.2,260.0
PROD-13421,2026-03-11,MINE-01,MINE-01-ZONE-A,268.0,208.9,36.07,12.4,3.6,0.5,260.0
PROD-13422,2026-03-11,MINE-01,MINE-01-ZONE-B,268.0,236.2,42.53,14.5,1.5,0.5,260.0
PROD-13423,2026-03-11,MINE-01,MINE-01-ZONE-C,268.0,227.1,37.93,12.7,3.3,0.5,260.0
PROD-13424,2026-03-11,MINE-01,MINE-01-ZONE-D,268.0,213.0,36.07,13.1,2.9,0.5,260.0
PROD-13425,2026-03-11,MINE-01,MINE-01-ZONE-E,268.0,258.4,42.36,15.2,0.8,0.5,260.0
PROD-13426,2026-03-11,MINE-02,MINE-02-ZONE-A,268.0,207.9,34.36,12.7,3.3,3.8,260.0
PROD-13427,2026-03-11,MINE-02,MINE-02-ZONE-B,268.0,228.2,35.89,13.0,3.0,3.8,260.0
PROD-13428,2026-03-11,MINE-02,MINE-02-ZONE-C,268.0,246.5,36.93,14.6,1.4,3.8,260.0
PROD-13429,2026-03-11,MINE-02,MINE-02-ZONE-D,268.0,242.6,34.96,14.2,1.8,3.8,260.0
PROD-13430,2026-03-11,MINE-02,MINE-02-ZONE-E,268.0,216.0,33.22,13.2,2.8,3.8,260.0
PROD-13431,2026-03-11,MINE-03,MINE-03-ZONE-A,268.0,198.0,38.79,12.6,3.4,3.9,260.0
PROD-13432,2026-03-11,MINE-03,MINE-03-ZONE-B,268.0,208.9,39.3,13.1,2.9,3.9,260.0
PROD-13433,2026-03-11,MINE-03,MINE-03-ZONE-C,268.0,198.4,39.89,11.9,4.1,3.9,260.0
PROD-13434,2026-03-11,MINE-03,MINE-03-ZONE-D,268.0,224.1,34.7,13.8,2.2,3.9,260.0
PROD-13435,2026-03-11,MINE-03,MINE-03-ZONE-E,268.0,181.2,36.72,11.7,4.3,3.9,260.0
PROD-13436,2026-03-11,MINE-04,MINE-04-ZONE-A,268.0,209.9,40.34,12.4,3.6,3.9,260.0
PROD-13437,2026-03-11,MINE-04,MINE-04-ZONE-B,268.0,242.3,37.97,15.1,0.9,3.9,260.0
PROD-13438,2026-03-11,MINE-04,MINE-04-ZONE-C,268.0,232.3,32.71,14.7,1.3,3.9,260.0
PROD-13439,2026-03-11,MINE-04,MINE-04-ZONE-D,268.0,218.5,41.28,12.7,3.3,3.9,260.0
PROD-13440,2026-03-11,MINE-04,MINE-04-ZONE-E,268.0,186.9,39.36,11.7,4.3,3.9,260.0
PROD-13441,2026-03-12,MINE-01,MINE-01-ZONE-A,272.0,219.9,42.85,12.2,3.8,2.1,260.0
PROD-13442,2026-03-12,MINE-01,MINE-01-ZONE-B,272.0,272.0,36.64,15.4,0.6,2.1,260.0
PROD-13443,2026-03-12,MINE-01,MINE-01-ZONE-C,272.0,234.5,33.58,14.4,1.6,2.1,260.0
PROD-13444,2026-03-12,MINE-01,MINE-01-ZONE-D,272.0,247.0,41.41,15.0,1.0,2.1,260.0
PROD-13445,2026-03-12,MINE-01,MINE-01-ZONE-E,272.0,215.2,41.28,13.1,2.9,2.1,260.0
PROD-13446,2026-03-12,MINE-02,MINE-02-ZONE-A,272.0,229.6,35.34,13.9,2.1,2.0,260.0
PROD-13447,2026-03-12,MINE-02,MINE-02-ZONE-B,272.0,254.1,41.98,14.9,1.1,2.0,260.0
PROD-13448,2026-03-12,MINE-02,MINE-02-ZONE-C,272.0,260.4,35.56,14.8,1.2,2.0,260.0
PROD-13449,2026-03-12,MINE-02,MINE-02-ZONE-D,272.0,202.4,41.79,12.5,3.5,2.0,260.0
PROD-13450,2026-03-12,MINE-02,MINE-02-ZONE-E,272.0,220.2,40.98,13.1,2.9,2.0,260.0
PROD-13451,2026-03-12,MINE-03,MINE-03-ZONE-A,272.0,233.1,39.57,13.2,2.8,0.8,260.0
PROD-13452,2026-03-12,MINE-03,MINE-03-ZONE-B,272.0,234.0,41.85,14.3,1.7,0.8,260.0
PROD-13453,2026-03-12,MINE-03,MINE-03-ZONE-C,272.0,256.3,32.96,14.5,1.5,0.8,260.0
PROD-13454,2026-03-12,MINE-03,MINE-03-ZONE-D,272.0,207.5,36.96,12.8,3.2,0.8,260.0
PROD-13455,2026-03-12,MINE-03,MINE-03-ZONE-E,272.0,208.4,38.81,11.9,4.1,0.8,260.0
PROD-13456,2026-03-12,MINE-04,MINE-04-ZONE-A,272.0,254.0,43.87,15.1,0.9,0.0,260.0
PROD-13457,2026-03-12,MINE-04,MINE-04-ZONE-B,272.0,267.3,38.61,15.4,0.6,0.0,260.0
PROD-13458,2026-03-12,MINE-04,MINE-04-ZONE-C,272.0,239.8,33.33,14.6,1.4,0.0,260.0
PROD-13459,2026-03-12,MINE-04,MINE-04-ZONE-D,272.0,253.4,34.04,15.1,0.9,0.0,260.0
PROD-13460,2026-03-12,MINE-04,MINE-04-ZONE-E,272.0,212.9,33.36,12.4,3.6,0.0,260.0
PROD-13461,2026-03-13,MINE-01,MINE-01-ZONE-A,276.0,204.4,39.22,12.4,3.6,2.9,260.0
PROD-13462,2026-03-13,MINE-01,MINE-01-ZONE-B,276.0,201.5,41.05,12.6,3.4,2.9,260.0
PROD-13463,2026-03-13,MINE-01,MINE-01-ZONE-C,276.0,243.3,43.66,14.7,1.3,2.9,260.0
PROD-13464,2026-03-13,MINE-01,MINE-01-ZONE-D,276.0,262.2,37.03,14.6,1.4,2.9,260.0
PROD-13465,2026-03-13,MINE-01,MINE-01-ZONE-E,276.0,241.6,43.48,13.6,2.4,2.9,260.0
PROD-13466,2026-03-13,MINE-02,MINE-02-ZONE-A,276.0,256.4,35.38,14.4,1.6,1.1,260.0
PROD-13467,2026-03-13,MINE-02,MINE-02-ZONE-B,276.0,211.1,40.3,12.2,3.8,1.1,260.0
PROD-13468,2026-03-13,MINE-02,MINE-02-ZONE-C,276.0,246.5,32.85,15.1,0.9,1.1,260.0
PROD-13469,2026-03-13,MINE-02,MINE-02-ZONE-D,276.0,240.3,32.45,13.8,2.2,1.1,260.0
PROD-13470,2026-03-13,MINE-02,MINE-02-ZONE-E,276.0,210.0,33.09,11.5,4.5,1.1,260.0
PROD-13471,2026-03-13,MINE-03,MINE-03-ZONE-A,276.0,253.2,38.94,13.9,2.1,1.2,260.0
PROD-13472,2026-03-13,MINE-03,MINE-03-ZONE-B,276.0,223.2,33.0,12.7,3.3,1.2,260.0
PROD-13473,2026-03-13,MINE-03,MINE-03-ZONE-C,276.0,275.1,39.87,15.4,0.6,1.2,260.0
PROD-13474,2026-03-13,MINE-03,MINE-03-ZONE-D,276.0,214.6,32.46,11.8,4.2,1.2,260.0
PROD-13475,2026-03-13,MINE-03,MINE-03-ZONE-E,276.0,240.2,37.01,13.4,2.6,1.2,260.0
PROD-13476,2026-03-13,MINE-04,MINE-04-ZONE-A,276.0,226.3,42.99,13.8,2.2,0.5,260.0
PROD-13477,2026-03-13,MINE-04,MINE-04-ZONE-B,276.0,205.5,32.87,11.5,4.5,0.5,260.0
PROD-13478,2026-03-13,MINE-04,MINE-04-ZONE-C,276.0,210.1,35.5,13.0,3.0,0.5,260.0
PROD-13479,2026-03-13,MINE-04,MINE-04-ZONE-D,276.0,268.7,34.41,15.0,1.0,0.5,260.0
PROD-13480,2026-03-13,MINE-04,MINE-04-ZONE-E,276.0,239.8,35.95,13.5,2.5,0.5,260.0
PROD-13481,2026-03-14,MINE-01,MINE-01-ZONE-A,280.0,241.6,43.96,13.3,2.7,4.0,260.0
PROD-13482,2026-03-14,MINE-01,MINE-01-ZONE-B,280.0,245.1,37.11,14.7,1.3,4.0,260.0
PROD-13483,2026-03-14,MINE-01,MINE-01-ZONE-C,280.0,221.5,40.06,12.7,3.3,4.0,260.0
PROD-13484,2026-03-14,MINE-01,MINE-01-ZONE-D,280.0,248.3,39.1,13.6,2.4,4.0,260.0
PROD-13485,2026-03-14,MINE-01,MINE-01-ZONE-E,280.0,255.5,32.71,14.7,1.3,4.0,260.0
PROD-13486,2026-03-14,MINE-02,MINE-02-ZONE-A,280.0,246.1,42.26,14.2,1.8,2.5,260.0
PROD-13487,2026-03-14,MINE-02,MINE-02-ZONE-B,280.0,217.1,33.39,12.0,4.0,2.5,260.0
PROD-13488,2026-03-14,MINE-02,MINE-02-ZONE-C,280.0,216.9,33.17,12.0,4.0,2.5,260.0
PROD-13489,2026-03-14,MINE-02,MINE-02-ZONE-D,280.0,235.1,41.8,12.8,3.2,2.5,260.0
PROD-13490,2026-03-14,MINE-02,MINE-02-ZONE-E,280.0,193.8,37.57,11.5,4.5,2.5,260.0
PROD-13491,2026-03-14,MINE-03,MINE-03-ZONE-A,280.0,197.6,43.19,12.0,4.0,3.5,260.0
PROD-13492,2026-03-14,MINE-03,MINE-03-ZONE-B,280.0,235.0,35.47,13.3,2.7,3.5,260.0
PROD-13493,2026-03-14,MINE-03,MINE-03-ZONE-C,280.0,270.0,37.51,15.0,1.0,3.5,260.0
PROD-13494,2026-03-14,MINE-03,MINE-03-ZONE-D,280.0,219.6,42.9,13.0,3.0,3.5,260.0
PROD-13495,2026-03-14,MINE-03,MINE-03-ZONE-E,280.0,191.6,43.15,11.8,4.2,3.5,260.0
PROD-13496,2026-03-14,MINE-04,MINE-04-ZONE-A,280.0,252.7,42.19,14.6,1.4,1.2,260.0
PROD-13497,2026-03-14,MINE-04,MINE-04-ZONE-B,280.0,240.5,42.32,14.0,2.0,1.2,260.0
PROD-13498,2026-03-14,MINE-04,MINE-04-ZONE-C,280.0,243.5,38.65,14.7,1.3,1.2,260.0
PROD-13499,2026-03-14,MINE-04,MINE-04-ZONE-D,280.0,188.4,39.65,11.6,4.4,1.2,260.0
PROD-13500,2026-03-14,MINE-04,MINE-04-ZONE-E,280.0,263.5,39.89,14.3,1.7,1.2,260.0
PROD-13501,2026-03-15,MINE-01,MINE-01-ZONE-A,240.0,217.6,43.99,14.0,2.0,1.4,260.0
